Effective_Signal,Noise,Raw_Signal,Exposure_Time,Subframe_Index,Saturated
10.190521,14.704467643107789,283.2197,0.004672,4,False
10.158997,14.709333749649462,283.4542,0.004672,5,False
10.203583,14.5202542206851,283.33173,0.004672,6,False
10.216064,14.539172423695094,283.16806,0.004672,7,False
10.173676,14.510690594995797,283.5495,0.004672,8,False
10.424713,14.551900097595809,283.74228,0.004768,0,False
10.361328,14.529700509548151,283.52338,0.004768,1,False
10.354919,14.74182930702615,283.61234,0.004768,2,False
10.395996,14.594307245043106,283.56458,0.004768,3,False
10.323334,14.53531649281853,283.3525,0.004768,4,False
10.286346,14.739477175704453,283.58154,0.004768,5,False
10.270721,14.585169808285944,283.39886,0.004768,6,False
10.201721,14.531857079492756,283.15372,0.004768,7,False
10.237854,14.732045843375012,283.61368,0.004768,8,False
10.507233,14.757324511587482,283.8248,0.004864,0,False
10.584503,14.751843398232337,283.74655,0.004864,1,False
10.527069,14.551750391989899,283.7845,0.004864,2,False
10.614197,14.602826977588492,283.78278,0.004864,3,False
10.563629,14.551258116799291,283.5928,0.004864,4,False
10.633118,14.612533565387945,283.9283,0.004864,5,False
10.552155,14.777343253105792,283.6803,0.004864,6,False
10.588074,14.554389796231044,283.54007,0.004864,7,False
10.610657,14.568764231796775,283.98648,0.004864,8,False
10.824219,14.786990498142542,284.14178,0.00496,0,False
10.768188,14.587362793107664,283.93024,0.00496,1,False
10.851105,14.639873045905203,284.10852,0.00496,2,False
10.79007,14.81324967063877,283.95865,0.00496,3,False
10.845306,14.599211115161046,283.87448,0.00496,4,False
10.9236145,14.655636641597853,284.2188,0.00496,5,False
10.712738,14.806132585211826,283.84088,0.00496,6,False
10.741241,14.600530142932042,283.69324,0.00496,7,False
10.785767,14.626332106415624,284.1616,0.00496,8,False
11.028717,14.622474826839907,284.34628,0.005056,0,False
11.09494,14.67793333598448,284.257,0.005056,1,False
10.957336,14.83861465559699,284.21475,0.005056,2,False
11.059265,14.846496453443315,284.22784,0.005056,3,False
10.983124,14.62303993178474,284.0123,0.005056,4,False
11.02063,14.840385497584023,284.31583,0.005056,5,False
11.093933,14.628649171559358,284.22208,0.005056,6,False
11.048553,14.679412858954608,284.00055,0.005056,7,False
11.045563,14.607612162181026,284.4214,0.005056,8,False
11.299652,14.688651448148196,284.61722,0.005152,0,False
11.272461,14.665898893448075,284.4345,0.005152,1,False
11.246216,14.871054916308431,284.50363,0.005152,2,False
11.289124,14.71682037864415,284.4577,0.005152,3,False
11.149597,14.87680172339659,284.17877,0.005152,4,False
11.33844,14.6956026435794,284.63364,0.005152,5,False
11.246033,14.655337230386033,284.37418,0.005152,6,False
11.301514,14.868159259228339,284.2535,0.005152,7,False
11.2118225,14.666624493592039,284.58765,0.005152,8,False
11.560059,14.893143911025597,284.87762,0.00528,0,False
11.46167,14.913904437077699,284.62372,0.00528,1,False
11.510468,14.675926471645786,284.76788,0.00528,2,False
11.590454,14.746621235114445,284.75903,0.00528,3,False
11.493561,14.71130285041189,284.52274,0.00528,4,False
11.601288,14.931235221185378,284.89648,0.00528,5,False
11.602844,14.700650824506642,284.731,0.00528,6,False
11.659515,14.714031268797092,284.6115,0.00528,7,False
11.574158,14.757890965231468,284.94998,0.00528,8,False
11.865204,14.939842619175668,285.18277,0.005408,0,False
11.818756,14.718804315097254,284.9808,0.005408,1,False
11.88916,14.7842378031726,285.14658,0.005408,2,False
11.781677,14.962962020045227,284.95026,0.005408,3,False
11.839752,14.748110198978637,284.86893,0.005408,4,False
11.80307,14.961494635367472,285.09827,0.005408,5,False
11.833282,14.748998991720034,284.96143,0.005408,6,False
11.884552,14.772841295335253,284.83655,0.005408,7,False
11.9062195,14.812060117986398,285.28204,0.005408,8,False
12.162048,14.83399131490274,285.4796,0.005536,0,False
12.137756,14.988975729295728,285.2998,0.005536,1,False
12.070709,14.759448712752432,285.32812,0.005536,2,False
12.038239,15.002716276259855,285.20682,0.005536,3,False
12.143311,14.805046882394185,285.1725,0.005536,4,False
12.173187,14.849622738078459,285.46838,0.005536,5,False
12.175568,14.80882863481737,285.3037,0.005536,6,False
12.086639,14.795100226145614,285.03864,0.005536,7,False
12.101318,15.014559203516628,285.47714,0.005536,8,False
12.494751,14.836348841021044,285.81232,0.005664,0,False
12.445068,14.811151094757715,285.60712,0.005664,1,False
12.433533,15.042219674432145,285.69095,0.005664,2,False
12.464325,14.892058208207956,285.6329,0.005664,3,False
12.38739,14.84690106318902,285.41656,0.005664,4,False
12.323639,15.067347288339553,285.61884,0.005664,5,False
12.446808,14.872591084642956,285.57495,0.005664,6,False
12.339142,14.837635500012384,285.29114,0.005664,7,False
12.415131,15.058892293353479,285.79095,0.005664,8,False
12.701843,15.105806793367925,286.0194,0.005792,0,False
12.652832,14.869298910012073,285.81488,0.005792,1,False
12.730286,14.931933847346295,285.9877,0.005792,2,False
12.739441,14.873377376248776,285.90802,0.005792,3,False
12.695709,15.098542699733375,285.72488,0.005792,4,False
12.6692505,15.088249427802651,285.96445,0.005792,5,False
12.697571,14.860895165593789,285.8257,0.005792,6,False
12.745483,14.884872339124243,285.69748,0.005792,7,False
12.814514,14.918616791916005,286.19034,0.005792,8,False
12.956665,14.909573764099507,286.27423,0.00592,0,False
13.010315,14.932490860096214,286.17236,0.00592,1,False
12.94516,14.904053538468945,286.20258,0.00592,2,False
12.931915,15.140171647769767,286.1005,0.00592,3,False
13.060699,14.964945956498331,286.08987,0.00592,4,False
12.940857,15.132848211372515,286.23605,0.00592,5,False
13.090851,14.968134281294484,286.219,0.00592,6,False
12.999084,14.896767865647957,285.95108,0.00592,7,False
13.064758,15.145552957387638,286.44058,0.00592,8,False
13.247864,14.957046625563025,286.56543,0.006048,0,False
13.3461,14.991217267286931,286.50815,0.006048,1,False
13.326508,15.167865836164093,286.58392,0.006048,2,False
13.304993,14.95661234443597,286.47357,0.006048,3,False
13.238617,15.183922099572804,286.2678,0.006048,4,False
13.394409,15.005579564560291,286.6896,0.006048,5,False
13.300629,15.193971256956953,286.42877,0.006048,6,False
13.334412,14.97679158115341,286.2864,0.006048,7,False
13.360962,14.978217156157442,286.7368,0.006048,8,False
13.607239,15.245831436763062,286.9248,0.006176,0,False
13.5269165,15.019817781511636,286.68896,0.006176,1,False
13.623871,15.055612257014968,286.8813,0.006176,2,False
13.525757,15.239719132204618,286.69434,0.006176,3,False
13.564941,15.007309945572754,286.59412,0.006176,4,False
13.651764,15.038649667775879,286.94696,0.006176,5,False
13.632538,15.250696194605585,286.76068,0.006176,6,False
13.652222,15.021128717087718,286.60422,0.006176,7,False
13.698639,15.045778891495193,287.07446,0.006176,8,False
13.897461,15.271089874488247,287.21503,0.006304,0,False
13.82605,15.062161540098773,286.9881,0.006304,1,False
13.91629,15.102912484986986,287.1737,0.006304,2,False
13.939301,15.285409013388733,287.10788,0.006304,3,False
13.968964,15.051544580371484,286.99814,0.006304,4,False
13.843475,15.291683161845459,287.13867,0.006304,5,False
13.84613,15.057489646235036,286.97427,0.006304,6,False
13.895599,15.065322890911878,286.8476,0.006304,7,False
14.049713,15.081976628045078,287.42554,0.006304,8,False
14.238861,15.319910086404962,287.55643,0.006432,0,False
14.312317,15.104611845918944,287.47437,0.006432,1,False
14.282654,15.084989621951424,287.54007,0.006432,2,False
14.250702,15.330636290763591,287.41928,0.006432,3,False
14.249451,15.141473142451785,287.27863,0.006432,4,False
14.172241,15.106710421799999,287.46744,0.006432,5,False
14.13208,15.340198567753742,287.26022,0.006432,6,False
14.222473,15.129155473093384,287.17447,0.006432,7,False
14.138214,15.091354133251357,287.51404,0.006432,8,False
14.52771,15.123345277145066,287.84528,0.006592,0,False
14.641449,15.168567159723315,287.8035,0.006592,1,False
14.637604,15.358155148268112,287.89502,0.006592,2,False
14.497528,15.380006771934465,287.6661,0.006592,3,False
14.582611,15.142386211777923,287.6118,0.006592,4,False
14.634064,15.206684095166992,287.92926,0.006592,5,False
14.562408,15.387448893857124,287.69055,0.006592,6,False
14.556244,15.168673706956351,287.50824,0.006592,7,False
14.6388855,15.153908148636438,288.0147,0.006592,8,False
14.912811,15.197094844193794,288.23038,0.006752,0,False
15.011353,15.236621170251674,288.1734,0.006752,1,False
14.86853,15.434019475587721,288.12595,0.006752,2,False
14.912537,15.199844841765431,288.08112,0.006752,3,False
15.003082,15.425920537177868,288.03226,0.006752,4,False
14.888672,15.441790680103553,288.18387,0.006752,5,False
14.909821,15.220947937402231,288.03796,0.006752,6,False
14.95459,15.202631254214184,287.9066,0.006752,7,False
14.991547,15.248799923597382,288.36737,0.006752,8,False
15.338837,15.477257421712865,288.6564,0.006912,0,False
15.238251,15.251808871406272,288.4003,0.006912,1,False
15.3394165,15.28089896342328,288.59683,0.006912,2,False
15.269836,15.50215980286183,288.43842,0.006912,3,False
15.301727,15.26537273878144,288.3309,0.006912,4,False
15.26889,15.495633447663614,288.5641,0.006912,5,False
15.283997,15.274526359928432,288.41214,0.006912,6,False
15.334473,15.282977308817047,288.28647,0.006912,7,False
15.369415,15.29177622208697,288.74524,0.006912,8,False
15.668793,15.527890285290336,288.98636,0.007072,0,False
15.599091,15.28903701410855,288.76114,0.007072,1,False
15.682495,15.332568976648906,288.9399,0.007072,2,False
15.694458,15.288057858523945,288.86304,0.007072,3,False
15.683807,15.547237374630777,288.71298,0.007072,4,False
15.639801,15.542831174500055,288.935,0.007072,5,False
15.695251,15.310017378122485,288.8234,0.007072,6,False
15.790405,15.343462419702426,288.7424,0.007072,7,False
15.650848,15.31653833852409,289.02667,0.007072,8,False
16.11084,15.375655868468987,289.4284,0.007232,0,False
16.046326,15.352081955985087,289.20837,0.007232,1,False
16.039856,15.580513828816674,289.29727,0.007232,2,False
16.081238,15.38096434833263,289.24982,0.007232,3,False
15.955444,15.598202018199727,288.98462,0.007232,4,False
16.120148,15.385949140399712,289.41534,0.007232,5,False
16.040161,15.342156878922953,289.1683,0.007232,6,False
16.1344,15.569277816178458,289.0864,0.007232,7,False
15.985413,15.348101944786505,289.36124,0.007232,8,False
16.41629,15.641113579130002,289.73386,0.007392,0,False
16.341644,15.637674396291514,289.5037,0.007392,1,False
16.319702,15.401844908609293,289.57712,0.007392,2,False
16.41565,15.424450455101807,289.58423,0.007392,3,False
16.396454,15.391058012788807,289.42563,0.007392,4,False
16.34967,15.642196584549339,289.64487,0.007392,5,False
16.359192,15.417496562272298,289.48734,0.007392,6,False
16.395569,15.426051360995645,289.34756,0.007392,7,False
16.46936,15.446018851946166,289.84518,0.007392,8,False
16.922089,15.678705870603414,290.23965,0.007552,0,False
16.809357,15.447796437428963,289.9714,0.007552,1,False
16.904633,15.485020534033783,290.16205,0.007552,2,False
16.712341,15.69172081742358,289.88092,0.007552,3,False
16.737732,15.45560540552106,289.7669,0.007552,4,False
16.770996,15.679571735459223,290.0662,0.007552,5,False
16.80075,15.4633226620708,289.9289,0.007552,6,False
16.833527,15.459674430863696,289.78552,0.007552,7,False
16.826538,15.48805645582572,290.20236,0.007552,8,False
17.133087,15.526124838099912,290.45065,0.007712,0,False
17.164734,15.751126968987078,290.32678,0.007712,1,False
17.037048,15.514250890762636,290.29446,0.007712,2,False
17.128479,15.737478133565311,290.29706,0.007712,3,False
17.194519,15.511902805538396,290.2237,0.007712,4,False
17.253723,15.543187231076274,290.54892,0.007712,5,False
17.152588,15.516388578919107,290.28073,0.007712,6,False
17.164612,15.502213750827924,290.1166,0.007712,7,False
17.13208,15.743603925115277,290.5079,0.007712,8,False
17.578064,15.571252311737497,290.89563,0.007904,0,False
17.545044,15.56258826838281,290.7071,0.007904,1,False
17.52478,15.781201611385299,290.7822,0.007904,2,False
17.680481,15.594219309602842,290.84906,0.007904,3,False
17.575409,15.569803808847874,290.60458,0.007904,4,False
17.552094,15.800895316407894,290.8473,0.007904,5,False
17.579437,15.58660994898529,290.70758,0.007904,6,False
17.476685,15.55263756603678,290.42868,0.007904,7,False
17.58612,15.781946093317396,290.96194,0.007904,8,False
17.973145,15.868102343868578,291.2907,0.008096,0,False
18.102509,15.874681298333734,291.26456,0.008096,1,False
17.975067,15.62187438572175,291.23248,0.008096,2,False
18.071533,15.650104007679557,291.2401,0.008096,3,False
18.034729,15.656572368814222,291.0639,0.008096,4,False
18.090027,15.671770859562038,291.38522,0.008096,5,False
18.033997,15.87636177747756,291.16214,0.008096,6,False
18.082947,15.644520393188834,291.03494,0.008096,7,False
18.003448,15.62703181128033,291.37927,0.008096,8,False
18.468872,15.929077032546259,291.78644,0.008288,0,False
18.381775,15.694304924999479,291.54382,0.008288,1,False
18.460876,15.705926665595268,291.7183,0.008288,2,False
18.502106,15.684584850208502,291.6707,0.008288,3,False
18.509674,15.926533385944929,291.53885,0.008288,4,False
18.482178,15.911547989663184,291.77737,0.008288,5,False
18.519958,15.689847474300967,291.6481,0.008288,6,False
18.559479,15.688462360271505,291.51147,0.008288,7,False
18.578827,15.714227908877973,291.95465,0.008288,8,False
18.97873,15.987911335669162,292.2963,0.00848,0,False
18.851654,15.745252035479448,292.0137,0.00848,1,False
18.968872,15.765131860985067,292.2263,0.00848,2,False
18.923431,15.993949461774227,292.092,0.00848,3,False
18.93814,15.764530341163118,291.96732,0.00848,4,False
19.043701,15.80834687922462,292.3389,0.00848,5,False
18.929688,15.992576486037136,292.05783,0.00848,6,False
18.980133,15.769674279730177,291.93213,0.00848,7,False
18.957977,15.75651502210071,292.3338,0.00848,8,False
19.404572,15.815067447100773,292.72214,0.008672,0,False
19.487274,15.844660603901607,292.64932,0.008672,1,False
19.33017,16.064134416963295,292.5876,0.008672,2,False
19.366425,15.81716737168098,292.535,0.008672,3,False
19.509369,16.045213516555,292.53854,0.008672,4,False
19.364014,16.043570800987435,292.6592,0.008672,5,False
19.385254,15.823286419735187,292.5134,0.008672,6,False
19.435577,15.81836231912996,292.38757,0.008672,7,False
19.439484,15.83699594661881,292.8153,0.008672,8,False
19.81781,16.110621379346448,293.13538,0.008864,0,False
19.696228,15.882372929599578,292.85828,0.008864,1,False
19.786102,15.904093729448153,293.04352,0.008864,2,False
19.769745,16.140076968833743,292.93832,0.008864,3,False
19.7854,15.891360660750829,292.81458,0.008864,4,False
19.878876,16.10577010849545,293.17407,0.008864,5,False
19.894592,15.880299979002418,293.02274,0.008864,6,False
19.94812,15.88044428981172,292.90012,0.008864,7,False
19.889221,15.908899144527972,293.26505,0.008864,8,False
20.353302,16.18820934418276,293.67087,0.009056,0,False
20.185822,15.951179514254948,293.34787,0.009056,1,False
20.25708,15.955951211855957,293.5145,0.009056,2,False
20.307068,16.179856850332264,293.47565,0.009056,3,False
20.49121,15.9717687555147,293.5204,0.009056,4,False
20.357574,16.190244531203653,293.65277,0.009056,5,False
20.35382,15.96850625226517,293.48196,0.009056,6,False
20.401886,15.951271225797306,293.35388,0.009056,7,False
20.41037,15.944421182802529,293.7862,0.009056,8,False
20.714264,16.013002534699456,294.03183,0.00928,0,False
20.815979,16.036982405628212,293.97803,0.00928,1,False
20.717773,16.255241040753635,293.9752,0.00928,2,False
20.7594,16.025790900062024,293.92798,0.00928,3,False
20.848297,16.243937593157803,293.87747,0.00928,4,False
20.783966,16.245442741411825,294.07916,0.00928,5,False
20.787262,16.03367944140411,293.9154,0.00928,6,False
20.84787,16.018716973007955,293.79987,0.00928,7,False
20.845184,16.043941693254332,294.221,0.00928,8,False
21.376007,16.302320082064668,294.69357,0.009504,0,False
21.22995,16.082308138041192,294.392,0.009504,1,False
21.337524,16.087692145057368,294.59494,0.009504,2,False
21.280548,16.341026399037922,294.44913,0.009504,3,False
21.305359,16.088165538459844,294.33453,0.009504,4,False
21.425018,16.31894414781652,294.7202,0.009504,5,False
21.425232,16.081334377253196,294.55338,0.009504,6,False
21.482147,16.07955004827464,294.43414,0.009504,7,False
21.395203,16.08450651765952,294.77103,0.009504,8,False
21.746399,16.41227278045989,295.06396,0.009728,0,False
21.69522,16.14784008115466,294.85727,0.009728,1,False
21.794373,16.14062184329129,295.0518,0.009728,2,False
21.767822,16.171266985430954,294.9364,0.009728,3,False
21.84665,16.378405596045265,294.87582,0.009728,4,False
21.861725,16.392896019738096,295.15692,0.009728,5,False
21.916016,16.154873547234157,295.04416,0.009728,6,False
21.866425,16.176675269031872,294.81842,0.009728,7,False
21.872528,16.15657965166188,295.24835,0.009728,8,False
22.376465,16.21320748297154,295.69403,0.009952,0,False
22.322784,16.23676925716307,295.48483,0.009952,1,False
22.321991,16.462031686986638,295.5794,0.009952,2,False
22.478516,16.24050785121338,295.6471,0.009952,3,False
22.373962,16.473893496031547,295.40314,0.009952,4,False
22.359375,16.203948663290667,295.65457,0.009952,5,False
22.27185,16.200841260443656,295.4,0.009952,6,False
22.419342,16.439965620155064,295.37134,0.009952,7,False
22.391602,16.24386071730612,295.76743,0.009952,8,False
22.967285,16.53052402473951,296.28485,0.010176,0,False
22.882355,16.548407775499655,296.0444,0.010176,1,False
22.79599,16.295029014447074,296.0534,0.010176,2,False
22.90216,16.27973611475859,296.07074,0.010176,3,False
22.975891,16.321721119371205,296.00507,0.010176,4,False
22.967743,16.523308484274445,296.26294,0.010176,5,False
22.994781,16.302042250039285,296.12292,0.010176,6,False
23.035309,16.29309767726091,295.9873,0.010176,7,False
22.887848,16.307206419093628,296.26367,0.010176,8,False
23.50415,16.36149830347142,296.82172,0.0104,0,False
23.471802,16.385165276196837,296.63385,0.0104,1,False
23.453796,16.61235499710911,296.7112,0.0104,2,False
23.54895,16.385068169857867,296.71753,0.0104,3,False
23.468018,16.381770600430375,296.4972,0.0104,4,False
23.44461,16.621193022654452,296.7398,0.0104,5,False
23.3797,16.359020743128557,296.50784,0.0104,6,False
23.295013,16.386284696493284,296.247,0.0104,7,False
23.452911,16.598754714856828,296.82874,0.0104,8,False
23.901611,16.44455119727305,297.21918,0.010656,0,False
24.072754,16.669146021016207,297.2348,0.010656,1,False
23.987793,16.441210469472683,297.2452,0.010656,2,False
24.011414,16.708043853269093,297.18,0.010656,3,False
24.02008,16.45794512855502,297.04926,0.010656,4,False
24.096832,16.45512364992831,297.39203,0.010656,5,False
24.081757,16.681212832332267,297.2099,0.010656,6,False
24.096008,16.46408170969821,297.048,0.010656,7,False
24.128723,16.43937084382888,297.50455,0.010656,8,False
24.602112,16.5462525542542,297.91968,0.010912,0,False
24.653015,16.531422258374974,297.81506,0.010912,1,False
24.723694,16.796223152548798,297.9811,0.010912,2,False
24.739136,16.53945241312806,297.9077,0.010912,3,False
24.746704,16.75196154376702,297.77588,0.010912,4,False
24.727386,16.75302431869907,298.02258,0.010912,5,False
24.743774,16.536373332963247,297.87192,0.010912,6,False
24.787659,16.501232976548803,297.73965,0.010912,7,False
24.813751,16.523808851659968,298.18958,0.010912,8,False
25.359558,16.829739675183813,298.67712,0.011168,0,False
25.169586,16.616252737659398,298.33163,0.011168,1,False
25.262451,16.60189178908519,298.51987,0.011168,2,False
25.260162,16.858484500217816,298.42874,0.011168,3,False
25.275574,16.62329429593381,298.30475,0.011168,4,False
25.314026,16.830886069463308,298.60922,0.011168,5,False
25.324371,16.615075323299397,298.4525,0.011168,6,False
25.368225,16.597965725852703,298.32022,0.011168,7,False
25.346283,16.61133268315163,298.7221,0.011168,8,False
25.82373,16.95358262614907,299.1413,0.011424,0,False
25.774384,16.7087370846334,298.93643,0.011424,1,False
25.847443,16.694957425393852,299.10486,0.011424,2,False
25.836823,16.706461829163388,299.0054,0.011424,3,False
25.9599,16.917181236027183,298.98907,0.011424,4,False
25.884521,16.93170942329628,299.17972,0.011424,5,False
25.933685,16.696365467308905,299.06183,0.011424,6,False
25.897095,16.688754757992204,298.8491,0.011424,7,False
25.889465,16.70594797478634,299.2653,0.011424,8,False
26.55191,16.75114558077985,299.86948,0.01168,0,False
26.516083,16.78622119963498,299.67813,0.01168,1,False
26.502167,16.99412587136782,299.75958,0.01168,2,False
26.518951,16.76921275462471,299.68753,0.01168,3,False
26.42041,17.01103046654336,299.4496,0.01168,4,False
26.447906,16.76256231910448,299.7431,0.01168,5,False
26.391052,16.78472279487672,299.5192,0.01168,6,False
26.562073,16.975964288582297,299.51407,0.01168,7,False
26.4281,16.783260804995574,299.80392,0.01168,8,False
27.220947,17.07212653814475,300.5385,0.011968,0,False
27.121155,17.103487839534314,300.2832,0.011968,1,False
27.036987,16.87449086175789,300.2944,0.011968,2,False
27.114227,16.838980961775704,300.2828,0.011968,3,False
27.133911,16.87133895183885,300.1631,0.011968,4,False
27.160828,17.092482454451147,300.45602,0.011968,5,False
27.182007,16.864553646403387,300.31015,0.011968,6,False
27.231354,16.838069241148716,300.18335,0.011968,7,False
27.191559,16.86216105410712,300.56738,0.011968,8,False
27.928162,17.157433108229952,301.24573,0.012256,0,False
27.737701,16.966582737278557,300.89975,0.012256,1,False
27.782562,16.900399372474507,301.03998,0.012256,2,False
27.82367,17.191574078572508,300.99225,0.012256,3,False
27.826416,16.956779043140138,300.8556,0.012256,4,False
27.894165,17.161510225767504,301.18936,0.012256,5,False
27.921936,16.955600280080983,301.05008,0.012256,6,False
27.949432,16.907229184982,300.90143,0.012256,7,False
27.90274,16.93255370896565,301.27856,0.012256,8,False
28.499908,16.995168415812586,301.81747,0.012544,0,False
28.638367,17.221469343983465,301.8004,0.012544,1,False
28.435791,17.03233182095555,301.6932,0.012544,2,False
28.500183,17.26778637027342,301.66876,0.012544,3,False
28.573364,17.024142519702494,301.60254,0.012544,4,False
28.50531,17.035065634137364,301.8005,0.012544,5,False
28.545197,17.266722246642217,301.67334,0.012544,6,False
28.54779,17.04410326715725,301.4998,0.012544,7,False
28.591187,17.004746877192567,301.967,0.012544,8,False
29.164154,17.090917963434425,302.48172,0.012832,0,False
29.171448,17.371173601195007,302.3335,0.012832,1,False
29.174622,17.139516988690154,302.43204,0.012832,2,False
29.301361,17.31699365884686,302.46994,0.012832,3,False
29.206146,17.340678164661256,302.23532,0.012832,4,False
29.229065,17.150848758968188,302.52426,0.012832,5,False
29.248474,17.090572696451424,302.37662,0.012832,6,False
29.240814,17.11152473778316,302.1928,0.012832,7,False
29.107239,17.131155053945594,302.48306,0.012832,8,False
30.025208,17.43452604647828,303.34277,0.013152,0,False
29.998932,17.188449142636514,303.16098,0.013152,1,False
29.960907,17.215593061776683,303.21832,0.013152,2,False
29.94638,17.444817969709852,303.11496,0.013152,3,False
29.959747,17.22928775296963,302.98892,0.013152,4,False
29.901154,17.23212541598617,303.19635,0.013152,5,False
29.900635,17.46184799390656,303.02878,0.013152,6,False
29.881683,17.17693260057461,302.83368,0.013152,7,False
29.823425,17.220393082059893,303.19925,0.013152,8,False
30.605103,17.254632507440565,303.92267,0.013472,0,False
30.753113,17.499603477977406,303.91516,0.013472,1,False
30.606903,17.52982917468069,303.86432,0.013472,2,False
30.611359,17.302078394921036,303.77994,0.013472,3,False
30.552673,17.317885148986562,303.58185,0.013472,4,False
30.72815,17.51640422331821,304.02335,0.013472,5,False
30.745392,17.311926596131485,303.87354,0.013472,6,False
30.796997,17.262425291142836,303.749,0.013472,7,False
30.69281,17.286042361999613,304.06863,0.013472,8,False
31.522339,17.600088308323137,304.8399,0.013792,0,False
31.328705,17.41714401180281,304.49075,0.013792,1,False
31.386292,17.359646269539883,304.6437,0.013792,2,False
31.3544,17.633755885263216,304.52298,0.013792,3,False
31.362427,17.413475550108423,304.3916,0.013792,4,False
31.476257,17.60732407927549,304.77145,0.013792,5,False
31.50354,17.41290100426952,304.63168,0.013792,6,False
31.528809,17.357176801391933,304.4808,0.013792,7,False
31.411438,17.371413669644127,304.78726,0.013792,8,False
32.35971,17.664832611131633,305.67728,0.014112,0,False
32.16989,17.50322473520146,305.33194,0.014112,1,False
32.207367,17.45706011191572,305.46478,0.014112,2,False
32.21057,17.721293203746402,305.37915,0.014112,3,False
32.212006,17.697473828016776,305.24118,0.014112,4,False
32.288666,17.476563650357832,305.58386,0.014112,5,False
32.23526,17.51191305514089,305.3634,0.014112,6,False
32.266174,17.449224169840576,305.21817,0.014112,7,False
32.230743,17.491758095008194,305.60657,0.014112,8,False
33.214355,17.776050389331758,306.53192,0.014464,0,False
33.136536,17.56746057842952,306.29858,0.014464,1,False
33.10504,17.628783231488505,306.36246,0.014464,2,False
33.07733,17.798254023476872,306.2459,0.014464,3,False
33.13269,17.579833544453166,306.16187,0.014464,4,False
33.076538,17.61968355830761,306.37173,0.014464,5,False
33.058807,17.837502517509368,306.18695,0.014464,6,False
33.054718,17.54624014596647,306.0067,0.014464,7,False
33.005463,17.59517229991283,306.3813,0.014464,8,False
33.69333,17.649402144129613,307.0109,0.014816,0,False
33.878662,17.905224748046248,307.0407,0.014816,1,False
33.657593,17.70946106608285,306.915,0.014816,2,False
33.87799,17.70970383193027,307.04657,0.014816,3,False
33.878967,17.887841364671626,306.90814,0.014816,4,False
33.88504,17.881466063778475,307.18024,0.014816,5,False
33.907837,17.693449309746164,307.03598,0.014816,6,False
33.964508,17.652752312824045,306.9165,0.014816,7,False
33.936523,17.65657857231926,307.31235,0.014816,8,False
34.545044,17.807840577051767,307.8626,0.015168,0,False
34.597717,17.751094060216698,307.75977,0.015168,1,False
34.76001,18.026677804113547,308.01743,0.015168,2,False
34.78833,17.834045801581897,307.9569,0.015168,3,False
34.77356,17.971793840807873,307.80273,0.015168,4,False
34.64923,17.972640823875548,307.94443,0.015168,5,False
34.691223,17.820066534867806,307.81937,0.015168,6,False
34.701202,17.752918850169824,307.6532,0.015168,7,False
34.84439,17.76359650135897,308.2202,0.015168,8,False
35.582336,18.073986124280477,308.8999,0.01552,0,False
35.36783,17.921627627137113,308.52988,0.01552,1,False
35.404205,17.850261211490587,308.66162,0.01552,2,False
35.553833,18.13579296033516,308.7224,0.01552,3,False
35.565277,17.94089649192672,308.59445,0.01552,4,False
35.5932,18.101263564636728,308.8884,0.01552,5,False
35.618042,17.92520977208575,308.7462,0.01552,6,False
35.662262,17.861189720722066,308.61426,0.01552,7,False
35.614655,17.883169470807893,308.99048,0.01552,8,False
36.457764,18.244584428760206,309.77533,0.015904,0,False
36.286133,18.032854846231302,309.44818,0.015904,1,False
36.307434,17.95694736053882,309.56485,0.015904,2,False
36.469513,18.03836158487034,309.6381,0.015904,3,False
36.487976,18.158105839111613,309.51715,0.015904,4,False
36.51587,18.202100405461223,309.81107,0.015904,5,False
36.588867,17.974794696421846,309.717,0.015904,6,False
36.518677,17.995168145817225,309.47067,0.015904,7,False
36.571136,18.023639184923304,309.94696,0.015904,8,False
37.483856,18.092661561443048,310.80142,0.016288,0,False
37.478058,18.16339273978882,310.6401,0.016288,1,False
37.433563,18.330390017531776,310.69098,0.016288,2,False
37.405853,18.09920410103109,310.57443,0.016288,3,False
37.32785,18.342396137385983,310.35703,0.016288,4,False
37.267212,18.07944700714834,310.5624,0.016288,5,False
37.252075,18.129592990331812,310.38022,0.016288,6,False
37.458282,18.273048724370522,310.41028,0.016288,7,False
37.362762,18.14928804405356,310.7386,0.016288,8,False
38.37332,18.36802276997976,311.6909,0.016672,0,False
38.315155,18.425423405903718,311.4772,0.016672,1,False
38.14554,18.228784418190443,311.40295,0.016672,2,False
38.167328,18.18428543835785,311.3359,0.016672,3,False
38.34021,18.24846193882321,311.3694,0.016672,4,False
38.356598,18.416793080027837,311.6518,0.016672,5,False
38.39157,18.268538674405068,311.5197,0.016672,6,False
38.424072,18.197166863961932,311.37607,0.016672,7,False
38.387512,18.194411471593686,311.76334,0.016672,8,False
39.374695,18.500417822270062,312.69226,0.017088,0,False
39.16925,18.365396852730136,312.3313,0.017088,1,False
39.19815,18.303652056836466,312.45557,0.017088,2,False
39.324524,18.55729651162206,312.4931,0.017088,3,False
39.347626,18.392378927972022,312.3768,0.017088,4,False
39.225067,18.52466203823268,312.52026,0.017088,5,False
39.305237,18.362273265493297,312.43338,0.017088,6,False
39.32303,18.300873736582627,312.27502,0.017088,7,False
