Effective_Signal,Noise,Raw_Signal,Exposure_Time,Subframe_Index
2.8239136,32.81282536528587,581.09656,0.000448,4
2.772644,33.202947384695925,581.08624,0.000448,5
2.876587,32.83755241554503,581.1233,0.000448,6
2.8300781,32.88618111218211,580.9557,0.000448,7
2.8198853,33.193374318112554,581.477,0.000448,8
2.9517822,32.86034003642311,581.4866,0.00048,0
2.998108,32.87262668570101,581.6318,0.00048,1
2.9717407,33.215323048117874,581.1726,0.00048,2
3.0559082,32.89921494079041,581.4647,0.00048,3
3.038086,32.874228940293996,581.3107,0.00048,4
3.0090942,33.24007437496178,581.3227,0.00048,5
3.0668945,32.891346629935605,581.3136,0.00048,6
3.072998,32.91692605805905,581.1986,0.00048,7
3.0083618,33.27182005560976,581.66547,0.00048,8
3.5216675,32.92033556951619,582.05646,0.000512,0
3.5300903,32.94893608374089,582.16376,0.000512,1
3.4761963,33.26356331939908,581.67706,0.000512,2
3.2765503,32.95071097182538,581.68536,0.000512,3
3.3189087,32.90394078262024,581.59155,0.000512,4
3.2693481,33.321775872212754,581.58295,0.000512,5
3.4550781,32.918994962558756,581.7018,0.000512,6
3.4024048,32.965678835018146,581.528,0.000512,7
3.392273,33.30790045533339,582.0494,0.000512,8
3.6367188,32.956758538824516,582.1715,0.000544,0
3.6508179,33.03665817400795,582.2845,0.000544,1
3.6480103,33.356267504334916,581.8489,0.000544,2
3.5908813,33.017962506358096,581.9997,0.000544,3
3.5983887,33.01563195422283,581.87103,0.000544,4
3.5985107,33.385949675279804,581.9121,0.000544,5
3.6048584,33.0247410682978,581.85156,0.000544,6
3.5917969,33.081337879526956,581.7174,0.000544,7
3.5501099,33.380700538178864,582.2072,0.000544,8
3.774414,32.99886492636084,582.3092,0.000576,0
3.7766724,33.03836292973652,582.41034,0.000576,1
3.753662,33.33626629590558,581.9545,0.000576,2
3.7993774,33.10741902373507,582.2082,0.000576,3
3.7904053,33.06500243539371,582.06305,0.000576,4
3.7783813,33.4661136554971,582.092,0.000576,5
3.8498535,33.0693587336558,582.09656,0.000576,6
3.8792114,33.05443672623421,582.0048,0.000576,7
3.8120728,33.414221106911334,582.4692,0.000576,8
4.046936,33.084100015390966,582.5817,0.000608,0
4.053772,33.131452842629926,582.68744,0.000608,1
3.9944458,33.4357975959506,582.1953,0.000608,2
4.100891,33.1385604871628,582.5097,0.000608,3
4.0950317,33.113871200479906,582.3677,0.000608,4
4.055969,33.54374747610459,582.36957,0.000608,5
4.105774,33.14879441633082,582.3525,0.000608,6
4.0560913,33.20685321744113,582.1817,0.000608,7
4.016968,33.47549790419914,582.6741,0.000608,8
4.303955,33.135318214400556,582.83875,0.00064,0
4.2767944,33.19370340070573,582.91046,0.00064,1
4.206726,33.48904423848533,582.4076,0.00064,2
4.225281,33.196632775264625,582.6341,0.00064,3
4.2111206,33.18667398072368,582.48376,0.00064,4
4.2008057,33.5569620303993,582.5144,0.00064,5
4.324341,33.2218858181932,582.57104,0.00064,6
4.303711,33.195650922281715,582.4293,0.00064,7
4.309021,33.54495051574848,582.9661,0.00064,8
4.576111,33.18811169402009,583.1109,0.000672,0
4.5707397,33.24243729587669,583.2044,0.000672,1
4.5129395,33.57737863816755,582.7138,0.000672,2
4.421509,33.23306383676787,582.8303,0.000672,3
4.4087524,33.18540890091878,582.6814,0.000672,4
4.4230957,33.57152528384636,582.7367,0.000672,5
4.4852295,33.23398364958977,582.73193,0.000672,6
4.4831543,33.27922980875276,582.60876,0.000672,7
4.4624023,33.61761572867872,583.1195,0.000672,8
4.861206,33.24281223424104,583.396,0.000704,0
4.861206,33.264170234017634,583.4949,0.000704,1
4.789551,33.61068611243395,582.9904,0.000704,2
4.8415527,33.31619765251864,583.25037,0.000704,3
4.8152466,33.265915450720776,583.0879,0.000704,4
4.8203735,33.717122752139005,583.134,0.000704,5
4.7543945,33.30070649405476,583.0011,0.000704,6
4.7677,33.296466183919776,582.8933,0.000704,7
4.7651367,33.66868287338325,583.42224,0.000704,8
5.083191,33.301909533698655,583.618,0.000736,0
5.0151978,33.34816721722591,583.64886,0.000736,1
4.9887695,33.6705467756118,583.18964,0.000736,2
5.113037,33.3455777148534,583.52185,0.000736,3
5.0498657,33.32718145841537,583.3225,0.000736,4
5.037903,33.73608276482272,583.3515,0.000736,5
5.067993,33.34516771031109,583.3147,0.000736,6
5.059082,33.39224000812636,583.1847,0.000736,7
5.0163574,33.683720868931935,583.67346,0.000736,8
5.2963867,33.30055004495309,583.8312,0.000768,0
5.2892456,33.39660709598166,583.9229,0.000768,1
5.248535,33.70103816604809,583.4494,0.000768,2
5.1992188,33.3903140657368,583.60803,0.000768,3
5.1954956,33.36198059394426,583.46814,0.000768,4
5.161621,33.752337287006824,583.4752,0.000768,5
5.2597046,33.407283398471655,583.5064,0.000768,6
5.1862183,33.424301284375986,583.3118,0.000768,7
5.195801,33.776168801028824,583.8529,0.000768,8
5.4002686,33.38312819665309,583.93506,0.0008,0
5.406067,33.42100506364765,584.03973,0.0008,1
5.354309,33.765195784725314,583.5552,0.0008,2
5.505432,33.497964534678964,583.91425,0.0008,3
5.4969482,33.37759043793355,583.7696,0.0008,4
5.4401245,33.83885364023168,583.7537,0.0008,5
5.472534,33.40062891685396,583.71924,0.0008,6
5.482605,33.490538597146134,583.6082,0.0008,7
5.427124,33.784741132841155,584.0842,0.0008,8
5.798218,33.46538805535314,584.333,0.000832,0
5.793274,33.51545446528662,584.42694,0.000832,1
5.7613525,33.77910087298603,583.9622,0.000832,2
5.88562,33.44530053017805,584.29443,0.000832,3
5.901123,33.4614066954554,584.17377,0.000832,4
5.850708,33.87684379795504,584.1643,0.000832,5
5.794983,33.492491513518736,584.0417,0.000832,6
5.769348,33.501897341407215,583.89496,0.000832,7
5.7749634,33.831122896690424,584.43207,0.000832,8
6.0078125,33.47477230405518,584.5426,0.000864,0
6.015625,33.55779822387376,584.6493,0.000864,1
5.9332886,33.87227980002349,584.13416,0.000864,2
6.0560303,33.59282394086025,584.46484,0.000864,3
6.044983,33.49513496385734,584.3176,0.000864,4
5.9780884,33.92674027179533,584.2917,0.000864,5
5.956299,33.54529308533318,584.203,0.000864,6
5.9537354,33.60854437818003,584.07935,0.000864,7
5.904724,33.87108485257451,584.5618,0.000864,8
6.1782837,33.50641548356758,584.7131,0.000896,0
6.229553,33.580289130938326,584.8632,0.000896,1
6.1792603,33.87633129227715,584.3801,0.000896,2
6.2072144,33.57521532472719,584.616,0.000896,3
6.196472,33.54066974463893,584.4691,0.000896,4
6.1416016,33.922092654516334,584.4552,0.000896,5
6.1573486,33.567859519550275,584.40405,0.000896,6
6.147339,33.5809634805145,584.27295,0.000896,7
6.0915527,33.946363844462,584.74866,0.000896,8
6.4055176,33.58674939987807,584.9403,0.000928,0
6.4002686,33.62522778669458,585.03394,0.000928,1
6.3794556,33.93566326538727,584.5803,0.000928,2
6.540161,33.73386550341626,584.949,0.000928,3
6.5160522,33.61287370245906,584.7887,0.000928,4
6.470337,34.05369871780251,584.78394,0.000928,5
6.4903564,33.66370077871448,584.73706,0.000928,6
6.5058594,33.72350749392622,584.6315,0.000928,7
6.427124,34.054470173717654,585.0842,0.000928,8
6.671875,33.64510491480189,585.20667,0.00096,0
6.6101074,33.673125488391086,585.2438,0.00096,1
6.5925293,33.98087166097399,584.7934,0.00096,2
6.7437744,33.73169949257759,585.1526,0.00096,3
6.73999,33.71318185321584,585.01263,0.00096,4
6.711853,34.07874136366332,585.02545,0.00096,5
6.6749268,33.69648765510807,584.92163,0.00096,6
6.692383,33.70739053905566,584.818,0.00096,7
6.639038,34.054246289658366,585.29614,0.00096,8
6.983032,33.70055802914986,585.5178,0.000992,0
6.944458,33.73881253190707,585.5781,0.000992,1
6.907654,34.07745740207029,585.1085,0.000992,2
6.9241943,33.73045329456082,585.333,0.000992,3
6.9240723,33.72113108601978,585.1967,0.000992,4
6.8823853,34.08521242219629,585.196,0.000992,5
6.996643,33.71983363743522,585.24335,0.000992,6
7.0233765,33.720195088808055,585.149,0.000992,7
6.9765015,34.06703735241924,585.6336,0.000992,8
7.0878296,33.7572600389129,585.6226,0.001024,0
7.0704346,33.82602751129285,585.7041,0.001024,1
7.034485,34.15970916857542,585.23535,0.001024,2
7.2318115,33.824894604004875,585.6406,0.001024,3
7.205139,33.75435494093874,585.4778,0.001024,4
7.1133423,34.18348403723302,585.42694,0.001024,5
7.1619873,33.81297749829472,585.4087,0.001024,6
7.116638,33.852194972246714,585.24225,0.001024,7
7.0946655,34.19459462085007,585.7518,0.001024,8
7.429199,33.845446081688365,585.964,0.001056,0
7.4102173,33.88210911944581,586.0439,0.001056,1
7.313965,34.17355491407343,585.51483,0.001056,2
7.373047,33.926910207888525,585.78186,0.001056,3
7.3823853,33.88501691481827,585.655,0.001056,4
7.312683,34.22376158871876,585.6263,0.001056,5
7.4106445,33.90194578657855,585.65735,0.001056,6
7.4016113,33.86715744064287,585.5272,0.001056,7
7.3339844,34.232975901327606,585.9911,0.001056,8
7.680237,33.856529691322365,586.215,0.001088,0
7.6810303,33.865833018075264,586.3147,0.001088,1
7.585144,34.227950648285955,585.786,0.001088,2
7.7454834,33.905973002247464,586.1543,0.001088,3
7.717224,33.90148183407015,585.98987,0.001088,4
7.7057495,34.28415633676093,586.01935,0.001088,5
7.5894165,33.94359901119969,585.8361,0.001088,6
7.5736084,33.941365565403395,585.6992,0.001088,7
7.555847,34.29838781021651,586.21295,0.001088,8
7.8793335,33.914062499763254,586.4141,0.00112,0
7.8913574,34.01928261283288,586.525,0.00112,1
7.8374634,34.28358179092203,586.0383,0.00112,2
7.9520264,34.03159893349213,586.36084,0.00112,3
7.9384766,34.01331596778289,586.2111,0.00112,4
7.8588257,34.34465898073529,586.1724,0.00112,5
7.956421,34.003046972436906,586.2031,0.00112,6
7.9206543,34.01513940903686,586.04626,0.00112,7
7.900696,34.412517429886556,586.5578,0.00112,8
8.303162,34.01467275913015,586.83795,0.001152,0
8.279907,34.059689639437245,586.9136,0.001152,1
8.219849,34.377035852586566,586.4207,0.001152,2
8.228394,34.038361311042,586.6372,0.001152,3
8.192993,34.00515364051288,586.46564,0.001152,4
8.154358,34.44783716328826,586.46796,0.001152,5
7.9629517,34.082234494467905,586.20966,0.001152,6
7.95813,34.11362681593797,586.08374,0.001152,7
7.8966675,34.39848016910891,586.5538,0.001152,8
8.531006,34.030808595788855,587.0658,0.001184,0
8.504089,34.14019888663754,587.13776,0.001184,1
8.403564,34.43186047312954,586.60443,0.001184,2
8.437805,34.121673155080884,586.8466,0.001184,3
8.372742,34.102200636719274,586.6454,0.001184,4
8.352295,34.46067138442201,586.6659,0.001184,5
8.501038,34.10410769732069,586.74774,0.001184,6
8.5251465,34.12675235608863,586.65076,0.001184,7
8.4123535,34.48636140587595,587.06946,0.001184,8
8.564148,34.09441864261022,587.09894,0.001216,0
8.58136,34.152024280805335,587.215,0.001216,1
8.5147705,34.46883910648863,586.71564,0.001216,2
8.647095,34.20515223781465,587.0559,0.001216,3
8.647644,34.091313937161516,586.9203,0.001216,4
8.5842285,34.514562705151555,586.8978,0.001216,5
8.627991,34.1606748371685,586.8747,0.001216,6
8.638306,34.12194289491135,586.7639,0.001216,7
8.538696,34.5375553283008,587.1958,0.001216,8
8.954773,34.18688275909694,587.48956,0.001248,0
8.960205,34.22535575111684,587.5939,0.001248,1
8.858643,34.563202191381855,587.0595,0.001248,2
8.96283,34.28730420058251,587.37164,0.001248,3
8.975403,34.20673561061951,587.24805,0.001248,4
8.884644,34.58501065667533,587.19824,0.001248,5
8.9435425,34.21684276206721,587.19025,0.001248,6
8.914368,34.2723687061694,587.04,0.001248,7
8.88269,34.585655334870154,587.5398,0.001248,8
9.208679,34.21260514933053,587.74347,0.00128,0
9.198669,34.288361580717954,587.83234,0.00128,1
9.165039,34.63434876906655,587.3659,0.00128,2
9.126099,34.285084241777746,587.5349,0.00128,3
9.111267,34.28457982829477,587.3839,0.00128,4
9.034973,34.643857098090606,587.3486,0.00128,5
9.037109,34.3043517578682,587.2838,0.00128,6
9.03894,34.358340184936715,587.16455,0.00128,7
8.9262085,34.63346941721922,587.5833,0.00128,8
9.343994,34.259890541611874,587.8788,0.001312,0
9.335693,34.35474994779316,587.96936,0.001312,1
9.281738,34.65738724798697,587.4826,0.001312,2
9.428406,34.304092807630944,587.8372,0.001312,3
9.394165,34.28436133903209,587.6668,0.001312,4
9.339355,34.678278597856846,587.65295,0.001312,5
9.258911,34.29000159888721,587.5056,0.001312,6
9.235413,34.32518376497537,587.361,0.001312,7
9.199524,34.655620452097395,587.8566,0.001312,8
9.668091,34.37562241587491,588.2029,0.001344,0
9.625183,34.36010698082629,588.25885,0.001344,1
9.572876,34.69087544793978,587.77374,0.001344,2
9.703552,34.39931636258337,588.11237,0.001344,3
9.669373,34.34612636541304,587.942,0.001344,4
9.644714,34.79023681189161,587.9583,0.001344,5
9.597778,34.38171314124691,587.8445,0.001344,6
9.577637,34.37526905669699,587.70325,0.001344,7
9.514709,34.72478444202813,588.1718,0.001344,8
9.94281,34.35562120744558,588.4776,0.001376,0
9.8810425,34.43988253568771,588.5147,0.001376,1
9.828003,34.761733404005874,588.0289,0.001376,2
9.8446045,34.42265964751222,588.2534,0.001376,3
9.826538,34.385246733026065,588.0992,0.001376,4
9.740723,34.7982669666447,588.0543,0.001376,5
9.814758,34.43383227129027,588.06146,0.001376,6
9.81427,34.458108856032545,587.9399,0.001376,7
9.744751,34.79389718139109,588.40186,0.001376,8
10.119812,34.40290390232862,588.6546,0.001408,0
10.0859375,34.46436682009944,588.7196,0.001408,1
10.028076,34.75452325833742,588.22894,0.001408,2
10.116028,34.445468847576734,588.52484,0.001408,3
10.071411,34.451163055397956,588.34406,0.001408,4
10.005798,34.79578266280607,588.3194,0.001408,5
10.05072,34.460075259396675,588.2974,0.001408,6
9.9835205,34.489042619790816,588.10913,0.001408,7
9.939209,34.85875072883092,588.5963,0.001408,8
10.529114,34.47864414932621,589.0639,0.00144,0
10.479675,34.53983462986827,589.11334,0.00144,1
10.399536,34.845247552917606,588.6004,0.00144,2
10.38324,34.533239491013276,588.79205,0.00144,3
10.343628,34.503684097788714,588.6163,0.00144,4
10.263184,34.93786542110769,588.5768,0.00144,5
10.403503,34.5667897311271,588.6502,0.00144,6
10.390747,34.568421657101446,588.51636,0.00144,7
10.352539,34.898531959028595,589.00964,0.00144,8
10.657349,34.53619044475862,589.19214,0.001472,0
10.614136,34.5606423603907,589.2478,0.001472,1
10.526733,34.90135613505361,588.7276,0.001472,2
10.658386,34.59661486418214,589.0672,0.001472,3
10.64801,34.56444838939863,588.92065,0.001472,4
10.562195,34.95569792130004,588.8758,0.001472,5
10.72821,34.555385131094845,588.9749,0.001472,6
10.745544,34.56520635832224,588.87115,0.001472,7
10.664917,34.926317858965284,589.322,0.001472,8
10.822266,34.57686990859175,589.35706,0.001504,0
10.7369995,34.63385244777849,589.37067,0.001504,1
10.674866,34.941048351107234,588.87573,0.001504,2
10.812805,34.59523649364844,589.2216,0.001504,3
10.800537,34.598678373885235,589.0732,0.001504,4
10.707397,34.98458705714335,589.021,0.001504,5
10.736572,34.60346355847776,588.9833,0.001504,6
10.711243,34.607283074477216,588.83685,0.001504,7
10.647888,34.996806271463626,589.305,0.001504,8
11.210205,34.62516682523736,589.745,0.001536,0
11.170471,34.68556427067784,589.80414,0.001536,1
11.099121,35.00133520321722,589.3,0.001536,2
11.190613,34.7055277155309,589.5994,0.001536,3
11.160339,34.67211504273062,589.433,0.001536,4
11.059937,35.00134329541213,589.37354,0.001536,5
11.2317505,34.666205043045025,589.47845,0.001536,6
11.238098,34.72387272140114,589.3637,0.001536,7
11.1588745,35.033663521899015,589.816,0.001536,8
11.406372,34.723562520596104,589.94116,0.001568,0
11.370789,34.71784403619015,590.00446,0.001568,1
11.286987,35.05403157649778,589.48785,0.001568,2
11.407959,34.75363851169348,589.8168,0.001568,3
11.380798,34.70272242129401,589.65344,0.001568,4
11.292603,35.09767278366947,589.6062,0.001568,5
11.315491,34.71937885582552,589.5622,0.001568,6
11.2771,34.75392173851547,589.4027,0.001568,7
11.195801,35.09746238660171,589.8529,0.001568,8
11.65686,34.69778618239642,590.19165,0.0016,0
11.614441,34.7657120665053,590.2481,0.0016,1
11.543945,35.11340401058247,589.7448,0.0016,2
11.615784,34.818238503692676,590.0246,0.0016,3
11.616455,34.73370204082346,589.8891,0.0016,4
11.510071,35.153209517364886,589.82367,0.0016,5
11.605286,34.78037512368964,589.852,0.0016,6
11.560181,34.810844934939496,589.6858,0.0016,7
11.505005,35.19005058341044,590.1621,0.0016,8
11.820862,34.812525414083325,590.35565,0.001632,0
11.7786255,34.84332161052805,590.4123,0.001632,1
11.6935425,35.16027130612658,589.8944,0.001632,2
11.931091,34.889155802521465,590.3399,0.001632,3
11.919983,34.81098519965134,590.1926,0.001632,4
11.822266,35.219155511118124,590.13586,0.001632,5
11.963562,34.80756489860099,590.21027,0.001632,6
11.92865,34.83528606097836,590.05426,0.001632,7
11.8498535,35.230533137167335,590.50696,0.001632,8
12.226135,34.855751221916094,590.7609,0.001664,0
12.207581,34.956285954130465,590.84125,0.001664,1
12.102478,35.28900194281996,590.30334,0.001664,2
12.237549,34.89108444230933,590.64636,0.001664,3
12.213318,34.87971490845503,590.48596,0.001664,4
12.12262,35.28238522477853,590.4362,0.001664,5
12.283386,34.90750350579002,590.5301,0.001664,6
12.24115,34.9495883141399,590.36676,0.001664,7
12.193481,35.28436511513418,590.8506,0.001664,8
12.33728,34.89691352004578,590.8721,0.001696,0
12.30188,34.96511993357835,590.93555,0.001696,1
12.194336,35.252646408469246,590.3952,0.001696,2
12.361206,34.94483010353042,590.77,0.001696,3
12.369324,34.904870845044634,590.64197,0.001696,4
12.264587,35.34603573257447,590.5782,0.001696,5
12.264221,34.92358809188093,590.5109,0.001696,6
12.25885,34.99573540433666,590.38446,0.001696,7
12.207153,35.32806296767028,590.86426,0.001696,8
12.692688,34.96629330184089,591.2275,0.001728,0
12.653259,35.034683138458185,591.2869,0.001728,1
12.536255,35.3401931678465,590.7371,0.001728,2
12.677734,35.047315054719085,591.08655,0.001728,3
12.639038,34.99445953493854,590.9117,0.001728,4
12.54657,35.40212543292235,590.86017,0.001728,5
12.560974,35.03874542030506,590.8077,0.001728,6
12.530457,35.060659084132425,590.65607,0.001728,7
12.438171,35.383847862009716,591.0953,0.001728,8
12.937683,35.025269218374795,591.4725,0.00176,0
12.894836,35.07734788744359,591.5285,0.00176,1
12.768066,35.37988538390012,590.96893,0.00176,2
12.79187,35.07517378441,591.2007,0.00176,3
12.782654,35.038621339983045,591.0553,0.00176,4
12.682556,35.41673723953889,590.99615,0.00176,5
12.8573,35.04907106101544,591.104,0.00176,6
12.861389,35.10758032764263,590.987,0.00176,7
12.730713,35.4762364513439,591.3878,0.00176,8
13.117615,35.05884912986997,591.6524,0.001792,0
13.102661,35.1152598206161,591.7363,0.001792,1
13.014832,35.46162734212567,591.2157,0.001792,2
13.004395,35.18022665878473,591.4132,0.001792,3
12.986755,35.12969090154623,591.2594,0.001792,4
12.886108,35.455925042109534,591.1997,0.001792,5
13.012451,35.13915337479911,591.25916,0.001792,6
12.952942,35.143137432095145,591.07855,0.001792,7
12.911255,35.52011772696472,591.56836,0.001792,8
13.483582,35.112176694353835,592.0184,0.001824,0
13.450134,35.199677597959905,592.0838,0.001824,1
13.3359375,35.52122635766795,591.5368,0.001824,2
13.284912,35.19744415216362,591.6937,0.001824,3
13.278076,35.139571471536335,591.5507,0.001824,4
13.160278,35.54253310687675,591.4739,0.001824,5
13.266846,35.16963397564219,591.51355,0.001824,6
13.255493,35.245347248656735,591.3811,0.001824,7
13.170044,35.54734256805403,591.82715,0.001824,8
13.595215,35.223978459286926,592.13,0.001856,0
13.557556,35.30410197852965,592.1912,0.001856,1
13.451599,35.606278023613356,591.65247,0.001856,2
13.748779,35.236861233590155,592.1576,0.001856,3
13.727234,35.24914518546975,591.9999,0.001856,4
13.616394,35.653932959462445,591.93,0.001856,5
13.636963,35.24971433651204,591.88367,0.001856,6
13.55481,35.293201791980366,591.6804,0.001856,7
13.506348,35.61021083034161,592.16345,0.001856,8
13.97467,35.22690513644752,592.50946,0.001888,0
13.921082,35.33209288073749,592.55475,0.001888,1
13.776001,35.62286432578894,591.97687,0.001888,2
13.890869,35.332931771610255,592.2997,0.001888,3
13.858704,35.34021474703294,592.13135,0.001888,4
13.795654,35.70470878515006,592.10925,0.001888,5
13.710571,35.27950979818573,591.9573,0.001888,6
13.679321,35.30286117530949,591.80493,0.001888,7
13.597717,35.63292022666885,592.2548,0.001888,8
14.179321,35.26347106786599,592.7141,0.00192,0
14.195496,35.334118626864324,592.82916,0.00192,1
14.093811,35.6517858304119,592.2947,0.00192,2
14.030762,35.32543030692489,592.4396,0.00192,3
13.998047,35.28307036394793,592.2707,0.00192,4
13.908997,35.70773526604793,592.2226,0.00192,5
14.08551,35.34451979472723,592.3322,0.00192,6
14.052734,35.34142318147344,592.17834,0.00192,7
13.9730835,35.68177280736522,592.6302,0.00192,8
14.332153,35.36680569952064,592.86694,0.001952,0
14.300598,35.47703218384379,592.93427,0.001952,1
14.179749,35.7413070853482,592.3806,0.001952,2
14.327637,35.41761928878453,592.73645,0.001952,3
14.317932,35.37391873885013,592.5906,0.001952,4
14.219727,35.80354415643247,592.5333,0.001952,5
14.410095,35.44289930569615,592.6568,0.001952,6
