exposure_time,raw_signal,noise_total,noise_temporal,effective_signal,noise_total_var,noise_temporal_var,shot_noise_var,fpn_var,shot_noise,fpn
3.2e-05,272.8046,12.8314,12.804356888418907,-0.08728027,164.64482,163.95155532600072,0.28085139258197955,0.6932658409914723,0.5299541419613395,0.8326258709597439
3.2e-05,273.12842,12.87402,12.836024344516053,0.23654175,165.74039,164.76352097300878,1.0928170395900452,0.9768659898818441,1.0453788976204013,0.9883653119580048
3.2e-05,273.2357,12.848795,12.835421475994952,0.34381104,165.09154,164.74804446643245,1.077340533013711,0.3434930091534909,1.037950159214647,0.5860827664703091
3.2e-05,272.7862,12.772407,12.758904378285607,-0.10568237,163.13437,162.78964093423562,0.0,0.34472796224875424,0.0,0.5871353866432802
3.2e-05,272.7843,12.755396,12.73837717718686,-0.10757446,162.70012,162.2662531082751,0.0,0.433865910279593,0.0,0.6586849856187652
3.2e-05,272.9385,12.869319,12.853004466844121,0.04663086,165.61937,165.19972382471494,1.5290198912962012,0.4196456821210006,1.2365354387546688,0.6478006499850094
3.2e-05,272.68973,12.815093,12.795551231653223,-0.20214844,164.22661,163.7261313218623,0.055427388443575865,0.500476954504876,0.23543021990300197,0.7074439585612955
3.2e-05,272.70883,12.800911,12.781072946252761,-0.18304443,163.86333,163.35582565743425,0.0,0.5075013689329353,0.0,0.7123913032406666
3.2e-05,273.0533,12.882694,12.870161268761148,0.16143799,165.9638,165.64105108391956,1.970347150500828,0.3227550684241862,1.4036905465596141,0.5681153654181396
3.2e-05,272.73187,12.832236,12.800290560474576,-0.16000366,164.66629,163.84743843257453,0.17673449915579909,0.8188518506285902,0.4203980246811337,0.9049043323073386
3.2e-05,272.76724,12.822499,12.793271930085755,-0.12463379,164.41649,163.6678066771201,0.0,0.74868197034084,0.0,0.8652641043871172
3.2e-05,273.1853,12.864096,12.841096802028035,0.2934265,165.48495,164.89376707905464,1.223063145635905,0.5911877549297344,1.1059218533132913,0.7688873486602146
3.2e-05,272.81668,12.789633,12.770457335224625,-0.07519531,163.5747,163.08458055079245,0.0,0.4901264804575476,0.0,0.7000903373547928
3.2e-05,272.80984,12.770956,12.752603255845834,-0.08203125,163.09732,162.62888980100976,0.0,0.46843075563086245,0.0,0.6844200140490213
3.2e-05,272.9762,12.8829,12.862056935554685,0.08432007,165.96912,165.43250861345038,1.761804680031645,0.5366075974871194,1.3273299062522643,0.7325350486407591
3.2e-05,272.76837,12.81312,12.773586317258074,-0.12350464,164.17604,163.16450740444267,0.0,1.011533244971389,0.0,1.0057500907140844
3.2e-05,272.7925,12.78449,12.753125202417793,-0.099365234,163.44318,162.6422024285439,0.0,0.8009738409873535,0.0,0.8949714190896565
3.2e-05,272.78265,12.797878,12.775512259647627,-0.10922241,163.78569,163.21371349640683,0.0,0.5719768112103623,0.0,0.7562914856127644
3.2e-05,273.09192,12.885567,12.861317848419198,0.20004272,166.03783,165.41349679806623,1.7427928646474982,0.6243297400197036,1.320148803979119,0.790145391696809
3.2e-05,272.7516,12.807036,12.783527578710036,-0.1402893,164.02019,163.41857735564008,0.0,0.6016100222896057,0.0,0.775635237911227
3.2e-05,272.75476,12.810264,12.800360692830498,-0.13711548,164.10286,163.84923386656007,0.17852993314133414,0.25362563051024267,0.42252802645662946,0.5036125797775932
3.2e-05,272.8073,12.785862,12.777556887562588,-0.08456421,163.47827,163.26596001489813,0.0,0.21231146947687307,0.0,0.4607726874250177
3.2e-05,273.21786,12.840866,12.833712674168927,0.32598877,164.88785,164.70418100312415,1.0334770697054125,0.18366689726647678,1.016600742526491,0.4285637610280141
3.2e-05,272.81985,12.762087,12.746292692511995,-0.072021484,162.87086,162.46797740318468,0.0,0.4028874649793863,0.0,0.6347341687504985
3.2e-05,272.82907,12.748487,12.729568823022872,-0.062805176,162.52393,162.0419224200759,0.0,0.4820033611740939,0.0,0.6942646189847888
3.2e-05,273.0046,12.844353,12.834113237817174,0.11273193,164.9774,164.71446260111404,1.0437586676953003,0.26293913228440147,1.0216450791225398,0.5127759084477366
3.2e-05,272.73782,12.801319,12.774862186656195,-0.15405273,163.87376,163.1971038880583,0.0,0.6766601500276295,0.0,0.8225935509275705
3.2e-05,272.76266,12.803246,12.787031499107837,-0.12921143,163.9231,163.508174559176,0.0,0.4149211439489875,0.0,0.6441437292631106
3.2e-05,272.76535,12.7853565,12.759472180628746,-0.12652588,163.46535,162.8041303282389,0.0,0.6612169618001644,0.0,0.8131524837323959
3.2e-05,272.7653,12.804451,12.791882769958836,-0.12658691,163.95396,163.63226480036974,0.0,0.32169943302869797,0.0,0.5671855366885672
3.2e-05,272.83408,12.791202,12.781248277142566,-0.057800293,163.61484,163.3603075219598,0.0,0.2545301245245639,0.0,0.5045097863516266
3.2e-05,273.23456,12.845796,12.834855022350967,0.34268188,165.01447,164.73350344476782,1.062799511349084,0.2809618872634303,1.0309216805117078,0.5300583809953676
3.2e-05,272.84286,12.756646,12.740029333648488,-0.04901123,162.73203,162.30834742222393,0.0,0.42367772426044326,0.0,0.6509053112860912
3.2e-05,272.8576,12.749125,12.7335758082045,-0.03427124,162.54018,162.1439528632909,0.0,0.39622352831065655,0.0,0.6294628887477455
3.2e-05,273.0268,12.856745,12.850530952598714,0.13491821,165.29588,165.1361457636976,1.465441830278877,0.15973741501332483,1.2105543483375196,0.3996716339863574
3.2e-05,273.1126,12.85958,12.829574865169521,0.22073364,165.3688,164.59799122098954,0.927287287570806,0.7708137106510833,0.9629575730897005,0.8779599709844882
3.2e-05,272.83475,12.807907,12.798251327356224,-0.057128906,164.04248,163.79523703817537,0.1245331047566367,0.2472434305746276,0.352892483281575,0.4972357897161342
3.2e-05,273.06775,12.842903,12.818361780416895,0.1758728,164.94016,164.3103987336526,0.6396948002338547,0.6297562956442846,0.7998092273997935,0.7935718591559838
3.2e-05,272.67566,12.784812,12.762935640051976,-0.21621704,163.45142,162.89252615210896,0.0,0.5588898635160433,0.0,0.7475893682470633
3.2e-05,272.75177,12.743141,12.725475521095495,-0.1401062,162.38765,161.93772723800066,0.0,0.4499222981321509,0.0,0.6707624751968098
3.2e-05,273.15308,12.7822,12.755366740408997,0.26119995,163.38463,162.69938068233205,0.0,0.6852476135663892,0.0,0.8277968431725197
3.2e-05,272.74808,12.745382,12.725764142714096,-0.14379883,162.44476,161.94507301598784,0.0,0.49969016760590534,0.0,0.7068876626493812
3.2e-05,272.79858,12.74567,12.726406123510614,-0.09329224,162.45212,161.96141282052847,0.0,0.4907050993934092,0.0,0.700503461371469
3.2e-05,272.9655,12.831776,12.819158861615934,0.073638916,164.65446,164.33083391934633,0.6601299859275969,0.32363080233335495,0.8124838373331478,0.5688855792981177
3.2e-05,272.6649,12.786329,12.759631327128723,-0.22698975,163.49022,162.80819160424468,0.0,0.682027511966254,0.0,0.8258495698165944
3.2e-05,272.72092,12.7679405,12.74777086678297,-0.17095947,163.02031,162.50566207200063,0.0,0.5146473762415553,0.0,0.7173892780363778
3.2e-05,272.71243,12.773272,12.746860494855135,-0.17944336,163.15646,162.4824524752985,0.0,0.6740111477483879,0.0,0.8209818193774987
3.2e-05,272.70297,12.790039,12.766763248246342,-0.18890381,163.5851,162.9902438367735,0.0,0.5948544298280751,0.0,0.7712680661275139
3.2e-05,272.74945,12.766987,12.738483724419897,-0.14242554,162.99596,162.26896759731062,0.0,0.726988823587817,0.0,0.852636395885032
3.2e-05,273.1672,12.811982,12.791955599713061,0.2753296,164.14688,163.63412806503035,0.0,0.5127530384852719,0.0,0.7160677610989562
3.2e-05,272.8494,12.748808,12.714715599258056,-0.04248047,162.5321,161.66399277001616,0.0,0.868111722171335,0.0,0.9317251323063767
3.2e-05,272.8599,12.757866,12.735032403289036,-0.031982422,162.76314,162.18105031282172,0.0,0.5820875045610876,0.0,0.7629465935182407
3.2e-05,273.0198,12.843927,12.820329532480171,0.12792969,164.96648,164.36084932138326,0.6901453879645203,0.6056271190464315,0.8307498949530601,0.7782204822840578
3.2e-05,273.05792,12.831982,12.809806981693548,0.16604614,164.65976,164.09115490824476,0.420450974826025,0.5686046132396143,0.6484219111242502,0.7540587598056363
3.2e-05,272.86737,12.78302,12.773800760423297,-0.024505615,163.4056,163.1699858669908,0.0,0.23560800507951285,0.0,0.4853946899992962
3.2e-05,273.20132,12.863899,12.854579747454064,0.30944824,165.4799,165.2402204836562,1.5695165502374664,0.23968369114848542,1.2528034763032334,0.4895750107475722
3.2e-05,272.71985,12.7959,12.761925464386868,-0.17202759,163.73506,162.866741558566,0.0,0.8683200869418215,0.0,0.9318369422499956
3.2e-05,273.1721,12.85293,12.825156526746428,0.2802124,165.19781,164.48463993554648,0.8139360021277469,0.7131750058597675,0.9021840178853463,0.8444968951155282
3.2e-05,272.858,12.7761545,12.757280544506179,-0.03387451,163.23012,162.74820689123587,0.0,0.48191090661569547,0.0,0.6941980312675162
3.2e-05,272.85388,12.766102,12.74812152856258,-0.037994385,162.97336,162.51460250700072,0.0,0.45875564729615803,0.0,0.6773150281044693
3.2e-05,273.0244,12.872862,12.863825080143414,0.13253784,165.71057,165.47799569252672,1.807291759107983,0.23257559653578141,1.344355518123083,0.48226092163452494
3.2e-05,272.78537,12.814217,12.796688185038652,-0.10650635,164.20415,163.75522850510785,0.08452457168911565,0.44891883375933617,0.29073109859303947,0.6700140548968627
3.2e-05,272.8015,12.797382,12.773740068961441,-0.09036255,163.773,163.16843534939105,0.0,0.6045596457261411,0.0,0.7775343373293176
3.2e-05,272.76245,12.792586,12.773095390766619,-0.12942505,163.65027,163.15196586162344,0.0,0.49830269306406194,0.0,0.7059055836753679
3.2e-05,273.135,12.869022,12.850862732590192,0.24313354,165.61174,165.14467297187545,1.4739690384567155,0.46706714042923636,1.214071265806384,0.6834231049863886
3.2e-05,272.80566,12.80327,12.797950567445252,-0.08621216,163.92374,163.78753872677225,0.11683479335351876,0.13619784549337055,0.34181104919753363,0.3690499227657019
3.2e-05,273.2162,12.860592,12.850756185357156,0.3243103,165.39482,165.1419345354952,1.4712306020764743,0.25288663149697754,1.2129429508746379,0.5028783466177258
3.2e-05,272.7964,12.765715,12.745360741397722,-0.0954895,162.96347,162.44422042836229,0.0,0.5192500306220893,0.0,0.7205900572600827
3.2e-05,272.78906,12.758964,12.744269643783472,-0.10281372,162.79115,162.4164087534609,0.0,0.37474420064066294,0.0,0.6121635407639554
3.2e-05,272.9559,12.865884,12.850285489352986,0.06402588,165.53096,165.12983715787593,1.4591332244571902,0.40112292513188663,1.2079458698373824,0.6333426601231648
3.2e-05,272.7384,12.818826,12.802301470910727,-0.1534729,164.3223,163.89892295208298,0.2282190186642481,0.4233731904951412,0.47772274246077934,0.6506713383077061
3.2e-05,272.7748,12.817492,12.810306000379917,-0.11706543,164.28809,164.1039398233697,0.4332358899509643,0.18414611413030002,0.65820657088103,0.4291224931535284
3.2e-05,272.71753,12.817041,12.792330538077415,-0.17434692,164.27655,163.64372059542802,0.0,0.6328296975407284,0.0,0.7955059380926885
3.2e-05,273.12628,12.86916,12.863717184211227,0.23440552,165.61526,165.47521979537123,1.8045158619524955,0.14004509720689384,1.3433226946465602,0.374225997502704
3.2e-05,272.7902,12.802195,12.778754532409874,-0.10168457,163.89618,163.29656739958588,0.0,0.5996117996328678,0.0,0.7743460464371649
3.2e-05,272.77332,12.781349,12.74372342062677,-0.11856079,163.36288,162.40248662143125,0.0,0.960397900053124,0.0,0.979998928597947
3.2e-05,273.15863,12.839502,12.804338006630774,0.26675415,164.85281,163.95107178804935,0.28036785463061165,0.9017419326537777,0.5294977380788436,0.949600933368211
3.2e-05,272.8251,12.774899,12.753977580282077,-0.06677246,163.19803,162.66394411833787,0.0,0.5340844461152585,0.0,0.7308108141750904
3.2e-05,272.81418,12.769752,12.745929892440014,-0.077697754,163.06656,162.4587288229959,0.0,0.6078300148947164,0.0,0.779634539316157
3.2e-05,272.9772,12.875346,12.854060498280411,0.08532715,165.77454,165.22687129345286,1.5561673600341237,0.5476648393596406,1.2474643722504157,0.7400438090813547
3.2e-05,272.76892,12.815854,12.793238212606946,-0.12295532,164.24611,163.66694396450657,0.0,0.5791650442824903,0.0,0.7610289378745662
3.2e-05,272.77917,12.7920265,12.7643274975772,-0.112701416,163.63594,162.92805646540543,0.0,0.7078840863523794,0.0,0.8413584767222467
3.2e-05,273.12787,12.868961,12.849860649119996,0.23599243,165.61017,165.11891870180258,1.448214768383849,0.4912497552286652,1.2034179524935835,0.7008921138297001
3.2e-05,272.68332,12.813063,12.77283239443191,-0.20855713,164.17458,163.14524737624922,0.0,1.0293284294148464,0.0,1.0145582434808
3.2e-05,272.72607,12.788891,12.754959433264988,-0.165802,163.55573,162.6889901442355,0.0,0.866734953420746,0.0,0.9309860113990682
3.2e-05,273.1277,12.846407,12.809719316248646,0.23580933,165.03017,164.08890896107368,0.41820502765494894,0.9412576649028779,0.6466877358160962,0.9701843458347892
3.2e-05,272.89236,12.772886,12.75037250744785,0.00048828125,163.14662,162.57199907868196,0.0,0.5746226254196074,0.0,0.758038670134715
3.2e-05,272.88705,12.764805,12.73528730742883,-0.0048217773,162.94025,162.18754280275786,0.0,0.7527037792733893,0.0,0.8675850271145701
3.2e-05,273.06796,12.865894,12.851678695577363,0.17608643,165.53123,165.16564529435706,1.494941360938327,0.36558944685387473,1.222677946533071,0.6046399315740524
3.2e-05,272.76532,12.811295,12.795076489551597,-0.1265564,164.12927,163.71398237347603,0.043278440057292755,0.41529008746147156,0.20803470878027241,0.644430048540159
3.2e-05,273.09177,12.889812,12.878679652607381,0.19989014,166.14726,165.8603895944834,2.189685661064658,0.2868729787587938,1.4797586495995412,0.5356052452681861
3.2e-05,272.80313,12.823079,12.80649457657538,-0.08874512,164.43135,164.00630333985464,0.3355994064359038,0.425047368153173,0.5793094220154751,0.651956569223114
3.2e-05,272.8515,12.802006,12.781326501693403,-0.040374756,163.89136,163.36230714289013,0.0,0.5290502789848688,0.0,0.727358425389346
3.2e-05,273.2452,12.865359,12.837231430257404,0.35333252,165.51747,164.79451079398856,1.1238068605698288,0.722960519487998,1.060097571249849,0.8502708506634801
3.2e-05,272.74594,12.812376,12.787998516400071,-0.14593506,164.15698,163.5329060554504,0.0,0.624076366424589,0.0,0.7899850418992684
3.2e-05,272.7827,12.795404,12.765312047958416,-0.10916138,163.72238,162.9531916817523,0.0,0.769189910044588,0.0,0.8770347256777168
3.2e-05,273.12808,12.864795,12.838168776168287,0.23620605,165.50294,164.81857752538232,1.147873591963588,0.6843674209067387,1.0713886278860665,0.8272650245880934
3.2e-05,272.67996,12.810247,12.777622973821053,-0.21191406,164.10243,163.26764886111957,0.0,0.8347833898569945,0.0,0.9136648126402781
3.2e-05,272.71872,12.7967615,12.771054808949115,-0.17315674,163.75711,163.09984093318232,0.0,0.6572696625208039,0.0,0.8107216923956111
3.2e-05,273.11993,12.841924,12.814299498570021,0.22805786,164.91501,164.2062716390519,0.5355677056331558,0.7087369058699835,0.7318249146026362,0.8418651352027732
3.2e-05,273.04462,12.852007,12.835043840232295,0.15274048,165.17409,164.73835038068498,1.0676464472662417,0.4357371437290851,1.0332697843575227,0.6601038885880655
3.2e-05,272.7976,12.767663,12.752104237159465,-0.0942688,163.01321,162.61616247538038,0.0,0.3970516359477472,0.0,0.6301203344979014
3.2e-05,272.97507,12.870815,12.86003253812701,0.08319092,165.65788,165.38043688168543,1.7097329482666908,0.27744580874426106,1.3075675692929565,0.5267312490675496
3.2e-05,272.69562,12.812756,12.783678633015098,-0.19625854,164.1667,163.42243939220677,0.0,0.7442628783010434,0.0,0.8627067162721311
3.2e-05,272.74002,12.791064,12.768764717788427,-0.15185547,163.61133,163.04135241823857,0.0,0.5699757067614257,0.0,0.7549673547653738
3.2e-05,273.0748,12.868635,12.85516238548788,0.18292236,165.60178,165.25519995726245,1.5844960238437125,0.34657616578442685,1.2587676607872131,0.5887071986857532
3.2e-05,272.70456,12.804222,12.784939666722545,-0.1873169,163.9481,163.4546822817356,0.0,0.4934225766628515,0.0,0.7024404434988432
3.2e-05,272.7453,12.786421,12.759759453548195,-0.14657593,163.49255,162.81146131241255,0.0,0.6810923985249531,0.0,0.8252832232179163
3.2e-05,272.80038,12.763348,12.747951592469384,-0.0914917,162.90305,162.51026980394272,0.0,0.3927758503541554,0.0,0.6267183181894043
3.2e-05,273.1551,12.852689,12.827924057407047,0.2632141,165.1916,164.5556356226025,0.8849316891837589,0.635968991655318,0.9407080786215025,0.79747664019413
3.2e-05,272.8633,12.76123,12.751545875710393,-0.028564453,162.849,162.60192222034675,0.0,0.2470768030907493,0.0,0.4970682076845685
3.2e-05,273.21115,12.847313,12.818512834721957,0.3192749,165.05345,164.31427129393154,0.6435673605128045,0.7391802441543973,0.8022265020010274,0.8597559212674242
3.2e-05,272.77243,12.7987385,12.781870027451799,-0.1194458,163.80771,163.37620139867064,0.0,0.43150734156373005,0.0,0.6568921841244041
3.2e-05,272.82025,12.774462,12.754587192298938,-0.071624756,163.18687,162.67949444595612,0.0,0.5073799436923139,0.0,0.7123060744457497
3.2e-05,273.15295,12.851606,12.827503263271515,0.26107788,165.16379,164.54483996924137,0.8741360358226302,0.6189478725555091,0.9349524243632027,0.7867324021263578
3.2e-05,272.74435,12.788111,12.765250007797407,-0.14752197,163.53578,162.9516077615717,0.0,0.5841740987798687,0.0,0.7643128278263218
3.2e-05,272.7878,12.767281,12.745386366681617,-0.10406494,163.00345,162.44487363599362,0.0,0.5585748503345087,0.0,0.7473786525814801
3.2e-05,273.19754,12.826227,12.809131283418221,0.30566406,164.5121,164.07384423584332,0.403140302424589,0.43825598388323783,0.6349333054932533,0.6620090512094512
3.2e-05,272.8569,12.771105,12.768020235856332,-0.034973145,163.10112,163.02234074323678,0.0,0.07877925188040535,0.0,0.28067641846155394
3.2e-05,272.85477,12.759527,12.745490216516348,-0.037109375,162.80554,162.44752085931395,0.0,0.35802113287354587,0.0,0.5983486716568742
3.2e-05,273.04358,12.860367,12.840241726765447,0.15170288,165.38904,164.8718076017685,1.2011036683497593,0.517230484169005,1.0959487526110696,0.7191873776485548
3.2e-05,272.74362,12.803409,12.772960520851385,-0.1482544,163.92728,163.14852046722808,0.0,0.7787561441000435,0.0,0.8824716109315038
3.2e-05,272.78333,12.785267,12.771027834966068,-0.108551025,163.46304,163.0991519614781,0.0,0.3638912514125252,0.0,0.6032339939132453
3.2e-05,273.12613,12.855019,12.842224314519399,0.23425293,165.25151,164.92272534443325,1.2520214110145105,0.32878527568394134,1.1189376260607695,0.5733980080920593
3.2e-05,272.76706,12.803829,12.784978778997962,-0.124816895,163.93805,163.45568237942823,0.0,0.4823669369780248,0.0,0.6945264120089493
3.2e-05,272.81,12.787747,12.758955628853396,-0.08187866,163.52649,162.79094873904975,0.0,0.7355405187627468,0.0,0.8576365889832049
3.2e-05,272.878,12.759357,12.732490105386859,-0.013885498,162.80121,162.11630428377427,0.0,0.6849042123194806,0.0,0.8275893983851416
3.2e-05,272.77576,12.768562,12.742434064237125,-0.116119385,163.03618,162.36962588143066,0.0,0.666552707436523,0.0,0.8164267924538752
3.2e-05,272.76633,12.764624,12.743971581270802,-0.12554932,162.93562,162.40881166423785,0.0,0.5268115047074673,0.0,0.7258178178492639
3.2e-05,272.9372,12.862333,12.834859068448424,0.045318604,165.43962,164.73360730693273,1.06290337351399,0.7060136647469619,1.0309720527317847,0.8402461929380948
3.2e-05,272.7824,12.805164,12.775165643965474,-0.10946655,163.97223,163.20485723075578,0.0,0.7673717731504723,0.0,0.8759975874113309
3.2e-05,273.10306,12.885347,12.854666064199815,0.21118164,166.03218,165.24243962209036,1.5717356886716232,0.7897411640424536,1.253688832474639,0.8886738232008714
3.2e-05,272.74945,12.834753,12.811235254095886,-0.14242554,164.73088,164.12774873578928,0.4570448023705467,0.6031320015154051,0.6760508874119956,0.7766157360724834
